id	rate	linear	gaussian	random	outliers	bigGap	range350	range750up	gamma2.2	gamma.45
21207	0.108	10930	1.1	392	90	312	107	910	192736.6723	2965.514648
21209	0.091	10940	-1.3	8706	1	329	204	808	193124.8273	2966.747608
21211	0.096	10950	-1.2	5229	54	369	304	970	193513.4083	2967.979953
21213	0.118	10960	1	9746	47	336	175	958	193902.4154	2969.211685
21215	0.102	10970	0.75	8054	83	469	37	925	194291.8487	2970.442803
21217	0.102	10980	-1.1	2167	70	481	85	906	194681.7082	2971.67331
21219	0.126	10990	-0.034	1340	72	403	28	914	195071.994	2972.903206
21221	0.16	11000	0.33	3707	65	488	145	984	195462.7062	2974.132491
21223	0.107	11010	1.2	2561	14	442	258	905	195853.8449	2975.361167
21225	0.108	11020	-1.3	2237	73	318	139	898	196245.4101	2976.589234
21227	0.092	11030	-0.2	2479	2	417	99	912	196637.4019	2977.816693
21229	0.127	11040	-1.8	9582	43	318	108	794	197029.8204	2979.043546
21231	0.136	11050	-1.4	8065	61	319	58	927	197422.6657	2980.269793
21233	0.088	11060	-0.76	7053	49	321	270	847	197815.9378	2981.495434
21235	0.114	11070	1.3	485	70	470	11	889	198209.6369	2982.720471
21237	0.139	11080	1.1	1903	45	382	310	978	198603.763	2983.944905
21239	0.083	11090	1.3	2848	37	340	142	874	198998.3161	2985.168736
22001	0.071	11100	-1.7	1585	34	307	52	837	199393.2964	2986.391966
22003	0.101	11110	-0.48	4999	91	399	154	864	199788.704	2987.614594
22005	0.067	11120	-0.41	577	94	313	67	755	200184.5389	2988.836622
22007	0.088	11130	0.24	6184	33	455	106	932	200580.8011	2990.058051
22009	0.081	11140	0.056	1850	60	469	257	754	200977.4908	2991.278882
22011	0.08	11150	-0.72	8844	73	343	117	893	201374.6081	2992.499115
22013	0.105	11160	-0.83	2610	52	320	159	762	201772.153	2993.718751
22015	0.064	11170	0.36	9301	20	382	217	790	202170.1256	2994.937791
22017	0.079	11180	0.41	9585	92	368	213	802	202568.5259	2996.156236
22019	0.072	11190	0.33	2339	24	478	110	752	202967.3541	2997.374087
22021	0.107	11200	2	942	26	378	122	772	203366.6103	2998.591344
22023	0.056	11210	2.3	7312	38	435	272	763	203766.2944	2999.808009
22025	0.103	11220	-0.96	2474	24	398	313	897	204166.4067	3001.024082
22027	0.103	11230	-1.6	2826	85	486	328	845	204566.947	3002.239563
22029	0.113	11240	-1.4	891	72	458	151	918	204967.9156	3003.454455
22031	0.09	11250	-0.4	3667	75	337	66	956	205369.3126	3004.668757
22033	0.068	11260	1.1	615	21	392	198	762	205771.1379	3005.88247
22035	0.142	11270	-2	3491	57	314	156	916	206173.3916	3007.095596
22037	0.08	11280	-0.24	7249	81	497	264	965	206576.0739	3008.308134
22039	0.086	11290	1.4	1324	27	349	273	936	206979.1849	3009.520087
22041	0.113	11300	-0.84	7391	73	375	7	896	207382.7245	3010.731454
22043	0.082	11310	1.2	5733	58	391	169	794	207786.6928	3011.942236
22045	0.076	11320	0.11	1165	49	386	63	867	208191.09	3013.152435
22047	0.104	11330	1.5	2466	93	417	265	866	208595.9162	3014.362051
22049	0.078	11340	-0.69	2562	50	362	183	844	209001.1713	3015.571084
22051	0.065	11350	-0.25	2995	46	440	142	926	209406.8555	3016.779536
22053	0.064	11360	-1.3	8352	9	353	253	827	209812.9688	3017.987407
22055	0.059	11370	-0.13	7977	55	323	176	874	210219.5114	3019.194699
22057	0.049	11380	-0.55	4612	54	360	86	826	210626.4832	3020.401412
22059	0.073	11390	-1.1	1568	73	400	118	752	211033.8845	3021.607546
22061	0.078	11400	-0.92	3949	52	322	16	866	211441.7151	3022.813103
22063	0.07	11410	0.54	5820	39	363	294	910	211849.9753	3024.018083
22065	0.093	11420	-0.33	7913	55	426	77	830	212258.6651	3025.222487
22067	0.151	11430	-0.19	8919	70	469	254	774	212667.7846	3026.426316
22069	0.084	11440	-2.1	7836	8	396	331	967	213077.3338	3027.629571
22071	0.107	11450	-0.2	6729	37	313	207	882	213487.3128	3028.832252
22073	0.076	11460	-1.8	6421	60	469	178	778	213897.7217	3030.034361
22075	0.062	11470	0.28	4641	68	304	53	939	214308.5606	3031.235897
22077	0.079	11480	-0.23	1763	6	314	77	842	214719.8296	3032.436862
22079	0.069	11490	-0.22	5194	43	353	232	751	215131.5286	3033.637257
22081	0.096	11500	1.1	5338	36	362	175	938	215543.6579	3034.837082
22083	0.107	11510	-0.28	6725	74	423	138	959	215956.2174	3036.036338
22085	0.081	11520	0.17	6887	38	366	256	828	216369.2073	3037.235026
22087	0.105	11530	-0.81	6539	85	389	247	963	216782.6276	3038.433146
22089	0.065	11540	-1.3	1958	5	432	172	964	217196.4784	3039.6307
22091	0.118	11550	-0.29	2046	7	309	294	818	217610.7598	3040.827688
22093	0.1	11560	0.046	1951	57	300	111	837	218025.4718	3042.02411
22095	0.084	11570	-0.59	54	23	402	87	950	218440.6146	3043.219969
22097	0.083	11580	0.84	2650	65	373	241	789	218856.1881	3044.415263
22099	0.075	11590	-1.5	4195	72	398	269	818	219272.1925	3045.609995
22101	0.086	11600	-0.18	8891	82	406	113	907	219688.6278	3046.804165
22103	0.052	11610	0.75	959	90	316	70	751	220105.4942	3047.997773
22105	0.081	11620	-1.5	2599	81	466	104	793	220522.7917	3049.19082
22107	0.135	11630	-0.23	1382	25	485	240	958	220940.5203	3050.383308
22109	0.052	11640	0.6	2273	34	385	26	797	221358.6802	3051.575237
22111	0.122	11650	0.075	3837	70	399	287	968	221777.2713	3052.766607
22113	0.072	11660	-1.6	1457	74	438	20	882	222196.2939	3053.957419
22115	0.067	11670	-0.59	4005	15	331	213	986	222615.748	3055.147675
22117	0.096	11680	-0.75	5645	58	455	66	936	223035.6335	3056.337374
22119	0.091	11690	0.12	5684	1	394	224	785	223455.9507	3057.526518
22121	0.074	11700	0.69	6689	46	477	24	762	223876.6996	3058.715107
22123	0.17	11710	-1.1	5681	95	399	290	758	224297.8802	3059.903142
22125	0.082	11720	-2.1	1772	62	327	342	902	224719.4927	3061.090624
22127	0.091	11730	0.067	7928	41	482	134	976	225141.537	3062.277553
23001	0.084	11740	0.25	3558	21	448	44	800	225564.0134	3063.463931
23003	0.093	11750	0.44	9923	100	446	343	858	225986.9218	3064.649757
23005	0.065	11760	-0.2	5127	13	360	222	929	226410.2623	3065.835033
23007	0.112	11770	1.8	7262	84	341	193	984	226834.035	3067.01976
23009	0.068	11780	-0.97	2697	99	412	62	793	227258.24	3068.203937
23011	0.073	11790	-1.2	1283	78	426	289	832	227682.8774	3069.387567
23013	0.07	11800	-1.4	3194	3	309	224	807	228107.9471	3070.570649
23015	0.063	11810	-0.31	6670	81	375	231	919	228533.4494	3071.753184
23017	0.109	11820	0.61	6549	27	352	126	933	228959.3842	3072.935173
23019	0.08	11830	1.8	2504	2	395	60	940	229385.7517	3074.116617
23021	0.116	11840	-0.26	8541	97	307	281	942	229812.5519	3075.297516
23023	0.067	11850	0.71	2265	82	323	134	869	230239.7848	3076.477871
23025	0.107	11860	-0.65	6538	57	489	48	750	230667.4507	3077.657683
23027	0.078	11870	1.5	2989	13	302	52	848	231095.5494	3078.836953
23029	0.104	11880	-0.69	7	85	329	123	947	231524.0812	3080.015681
23031	0.074	11890	-0.25	3461	52	482	278	767	231953.0461	3081.193868
24001	0.075	11900	-1.1	112	30	451	190	880	232382.4441	3082.371514
24003	0.065	11910	1.6	3620	70	392	43	942	232812.2753	3083.548621
24005	0.077	11920	-1.1	8750	32	416	24	813	233242.5398	3084.725188
24009	0.059	11930	1	9692	21	398	37	799	233673.2377	3085.901218
24011	0.088	11940	-1.6	5926	8	436	320	924	234104.3691	3087.07671
24013	0.06	11950	0.68	9914	43	428	199	765	234535.9339	3088.251665
24015	0.086	11960	0.39	6964	47	337	139	815	234967.9324	3089.426084
24017	0.059	11970	-0.46	8346	18	306	342	783	235400.3645	3090.599967
24019	0.109	11980	-0.38	2699	93	405	50	758	235833.2303	3091.773316
24021	0.059	11990	-0.48	3173	42	398	73	970	236266.5299	3092.94613
24023	0.069	12000	-1.4	9245	39	485	73	945	236700.2635	3094.118411
24025	0.071	12010	-0.84	9538	27	483	15	777	237134.4309	3095.290159
24027	0.054	12020	-0.49	1332	35	416	120	988	237569.0324	3096.461376
24029	0.071	12030	-0.7	1917	41	355	290	800	238004.068	3097.632061
24031	0.053	12040	0.11	1488	63	340	291	796	238439.5378	3098.802215
24033	0.073	12050	1.4	5484	40	365	316	809	238875.4418	3099.971839
24035	0.066	12060	0.89	322	62	387	272	851	239311.7801	3101.140934
24037	0.056	12070	0.17	7625	53	306	335	807	239748.5527	3102.3095
24039	0.095	12080	1.1	9863	54	474	25	971	240185.7599	3103.477538
24041	0.068	12090	-0.52	4986	19	316	263	896	240623.4016	3104.645049
24043	0.094	12100	0.52	4491	61	328	164	985	241061.4778	3105.812034
24045	0.077	12110	-0.62	9201	71	382	259	787	241499.9888	3106.978492
24047	0.075	12120	-0.81	8283	29	302	72	866	241938.9345	3108.144425
24510	0.106	12130	-0.13	6873	41	487	119	889	242378.315	3109.309834
25001	0.08	12140	-0.54	2198	17	429	306	976	242818.1304	3110.474718
25003	0.084	12150	-0.051	6406	8	350	322	894	243258.3807	3111.63908
25005	0.118	12160	1.5	8688	92	306	94	905	243699.0661	3112.802918
25007	0.05	12170	-0.37	7863	89	350	74	793	244140.1866	3113.966235
25009	0.101	12180	1.5	7635	57	495	60	896	244581.7422	3115.129031
25011	0.087	12190	-0.58	8795	16	327	244	778	245023.7331	3116.291306
25013	0.105	12200	1.4	517	41	396	227	938	245466.1593	3117.453061
25015	0.073	12210	0.85	201	94	439	187	822	245909.0209	3118.614296
25017	0.081	12220	-0.057	4933	82	369	216	899	246352.318	3119.775013
25019	0.05	12230	1.2	4959	73	435	17	848	246796.0506	3120.935212
25021	0.085	12240	-2.2	1584	98	404	202	842	247240.2188	3122.094894
25023	0.097	12250	-1.5	8385	87	420	229	794	247684.8226	3123.254059
25025	0.093	12260	1.1	3973	17	331	41	912	248129.8622	3124.412708
25027	0.101	12270	0.68	6785	57	368	193	772	248575.3376	3125.570841
26001	0.167	12280	0.054	9397	14	416	199	881	249021.249	3126.72846
26003	0.12	12290	0.7	946	69	300	295	948	249467.5962	3127.885565
26005	0.132	12300	-1.7	7572	68	376	61	956	249914.3795	3129.042157
26007	0.139	12310	-1.3	4964	66	430	306	888	250361.5989	3130.198235
26009	0.147	12320	-0.086	6009	23	456	339	752	250809.2545	3131.353802
26011	0.158	12330	-0.5	7930	18	302	30	928	251257.3463	3132.508857
26013	0.243	12340	1.6	5338	87	487	104	934	251705.8744	3133.663401
26015	0.105	12350	-0.74	218	70	349	125	915	252154.8389	3134.817434
26017	0.123	12360	0.16	83	36	476	137	799	252604.2398	3135.970959
26019	0.12	12370	-2.1	680	86	384	241	983	253054.0773	3137.123974
26021	0.135	12380	-1.4	4530	62	340	25	913	253504.3513	3138.276481
26023	0.14	12390	0.51	1890	1	481	337	918	253955.0621	3139.42848
26025	0.124	12400	1.1	5787	61	379	103	882	254406.2095	3140.579973
26027	0.114	12410	2.2	1739	31	370	225	805	254857.7938	3141.730959
26029	0.139	12420	0.28	7511	27	308	225	966	255309.815	3142.881439
26031	0.086	12430	-0.07	437	27	471	120	761	255762.2731	3144.031414
26033	0.116	12440	0.32	8284	24	422	128	891	256215.1682	3145.180884
26035	0.168	12450	-2.3	1729	23	473	131	908	256668.5004	3146.329851
26037	0.094	12460	-0.64	3144	48	389	36	942	257122.2697	3147.478314
26039	0.137	12470	1.4	4485	16	399	114	785	257576.4763	3148.626275
26041	0.115	12480	-0.65	9906	24	338	283	929	258031.1202	3149.773733
26043	0.12	12490	1.1	9010	96	309	107	815	258486.2014	3150.92069
26045	0.103	12500	-0.18	8868	61	408	188	984	258941.7201	3152.067147
26047	0.122	12510	0.58	8462	1	432	203	810	259397.6763	3153.213103
26049	0.158	12520	-0.65	9655	90	404	246	904	259854.0701	3154.35856
26051	0.165	12530	-0.93	223	57	338	32	810	260310.9015	3155.503518
26053	0.133	12540	-1.1	8373	60	404	166	880	260768.1706	3156.647977
26055	0.12	12550	-0.97	3498	35	301	330	909	261225.8775	3157.791939
26057	0.137	12560	-1.2	2199	94	448	254	921	261684.0223	3158.935403
26059	0.172	12570	-0.36	888	56	375	5	912	262142.605	3160.078372
26061	0.102	12580	-0.7	803	19	467	330	769	262601.6257	3161.220844
26063	0.148	12590	0.41	901	13	366	69	865	263061.0845	3162.362821
26065	0.116	12600	-0.048	6408	83	388	204	820	263520.9814	3163.504304
26067	0.134	12610	-1	1642	24	402	147	790	263981.3165	3164.645292
26069	0.164	12620	-1.4	3952	52	443	301	924	264442.0899	3165.785787
26071	0.117	12630	-0.82	1409	4	379	260	853	264903.3017	3166.925789
26073	0.085	12640	1.4	7392	74	466	70	786	265364.9518	3168.065299
26075	0.149	12650	-0.65	8378	79	316	253	925	265827.0404	3169.204317
26077	0.112	12660	2.2	3423	16	352	22	872	266289.5676	3170.342844
26079	0.143	12670	-1.2	3763	41	438	141	796	266752.5334	3171.480881
26081	0.117	12680	1.6	8937	41	386	134	900	267215.9379	3172.618428
26083	0.119	12690	-2.1	9950	99	499	322	759	267679.7812	3173.755486
26085	0.175	12700	-0.36	3739	98	484	213	882	268144.0633	3174.892055
26087	0.181	12710	0.6	7121	53	351	242	866	268608.7843	3176.028136
26089	0.09	12720	0.17	6658	19	441	173	903	269073.9442	3177.16373
26091	0.161	12730	0.81	5706	75	302	289	834	269539.5432	3178.298837
26093	0.136	12740	-0.4	5587	24	327	223	897	270005.5813	3179.433457
26095	0.132	12750	0.77	1881	91	327	162	835	270472.0586	3180.567592
26097	0.061	12760	1.1	4403	82	483	2	920	270938.9751	3181.701242
26099	0.181	12770	0.62	9765	70	428	79	932	271406.3309	3182.834407
26101	0.126	12780	-0.35	6799	34	466	160	910	271874.1262	3183.967088
26103	0.101	12790	0.39	3651	19	490	63	821	272342.3608	3185.099286
26105	0.129	12800	1.5	1343	81	435	287	878	272811.035	3186.231002
26107	0.13	12810	-0.94	3867	67	367	200	833	273280.1488	3187.362235
26109	0.125	12820	-0.14	3214	12	363	274	774	273749.7022	3188.492986
26111	0.102	12830	1.3	850	27	358	241	962	274219.6954	3189.623257
26113	0.15	12840	1.1	8602	42	493	241	948	274690.1283	3190.753047
26115	0.142	12850	-0.2	8529	59	446	160	912	275161.0011	3191.882357
26117	0.176	12860	-0.22	5189	75	500	117	839	275632.3139	3193.011188
26119	0.189	12870	0.91	3002	58	342	208	787	276104.0666	3194.13954
26121	0.16	12880	-0.2	5647	47	445	288	751	276576.2594	3195.267414
26123	0.138	12890	-1.2	1583	79	368	34	837	277048.8924	3196.394811
26125	0.156	12900	-0.68	6619	75	455	36	835	277521.9655	3197.521731
26127	0.152	12910	-1.5	8326	19	474	309	872	277995.4789	3198.648174
26129	0.127	12920	-0.83	4185	47	325	21	847	278469.4327	3199.774141
26131	0.138	12930	0.36	9095	95	363	331	897	278943.8269	3200.899634
26133	0.153	12940	1.2	7658	95	460	98	975	279418.6615	3202.024651
26135	0.191	12950	-1	1098	81	353	27	961	279893.9367	3203.149195
26137	0.147	12960	-1.8	5540	6	395	75	849	280369.6525	3204.273264
26139	0.128	12970	-0.056	833	95	395	266	750	280845.809	3205.396861
26141	0.16	12980	-0.96	6295	38	493	132	973	281322.4062	3206.519986
26143	0.146	12990	-0.73	7980	65	450	131	841	281799.4443	3207.642638
26145	0.129	13000	-0.36	2374	19	397	315	921	282276.9232	3208.764819
26147	0.19	13010	1.2	8703	92	416	205	829	282754.8431	3209.88653
26149	0.139	13020	-1.5	9225	53	368	166	791	283233.2041	3211.00777
26151	0.178	13030	0.048	7172	70	476	329	850	283712.0061	3212.128541
26153	0.127	13040	0.95	9188	88	333	199	923	284191.2492	3213.248842
26155	0.152	13050	-0.44	610	30	404	75	802	284670.9336	3214.368675
26157	0.163	13060	1.7	1318	9	319	70	821	285151.0593	3215.48804
26159	0.132	13070	1.6	8805	77	402	109	967	285631.6263	3216.606938
26161	0.093	13080	-1	7838	3	410	200	809	286112.6348	3217.725369
26163	0.183	13090	0.29	5418	78	333	228	908	286594.0848	3218.843333
26165	0.183	13100	0.38	4337	65	335	71	860	287075.9763	3219.960832
27001	0.081	13110	0.15	8813	4	370	106	770	287558.3094	3221.077866
27003	0.079	13120	0.054	256	92	490	153	983	288041.0843	3222.194435
27005	0.064	13130	0.7	5350	88	374	224	942	288524.3009	3223.310539
27007	0.072	13140	1.1	902	15	425	165	807	289007.9593	3224.426181
27009	0.07	13150	-0.14	3532	92	464	127	771	289492.0597	3225.541359
27011	0.045	13160	-0.59	4482	40	356	73	835	289976.602	3226.656075
27013	0.063	13170	-1.3	6290	64	386	303	973	290461.5863	3227.770328
27015	0.055	13180	-0.51	6239	17	340	63	840	290947.0128	3228.884121
27017	0.073	13190	1.4	8111	3	418	113	788	291432.8814	3229.997452
27019	0.07	13200	0.59	9076	80	342	105	841	291919.1923	3231.110324
27021	0.079	13210	1.2	3489	80	391	299	802	292405.9454	3232.222735
27023	0.061	13220	0.73	9467	82	382	84	815	292893.1409	3233.334687
27025	0.084	13230	1.8	1949	97	398	98	794	293380.7789	3234.446181
27027	0.036	13240	0.54	1639	8	312	251	825	293868.8593	3235.557216
27029	0.091	13250	0.73	7570	50	369	260	892	294357.3824	3236.667794
27031	0.047	13260	1.8	3673	44	380	332	765	294846.348	3237.777915
27033	0.052	13270	0.85	723	44	414	171	989	295335.7564	3238.887579
27035	0.074	13280	-1.1	8410	1	409	195	828	295825.6075	3239.996787
27037	0.069	13290	-0.71	5654	84	496	202	830	296315.9015	3241.10554
27039	0.061	13300	0.1	6770	32	375	3	859	296806.6384	3242.213837
27041	0.056	13310	0.3	5342	8	362	30	936	297297.8182	3243.321681
27043	0.076	13320	-0.3	3356	37	406	269	794	297789.4411	3244.42907
27045	0.07	13330	-1.7	3600	41	463	321	832	298281.5071	3245.536006
27047	0.076	13340	-0.065	5032	93	377	168	860	298774.0162	3246.642489
27049	0.067	13350	-0.37	2810	64	361	68	891	299266.9686	3247.74852
27051	0.068	13360	-0.46	9548	40	416	291	798	299760.3643	3248.854099
27053	0.073	13370	1	4013	33	300	181	852	300254.2034	3249.959226
27055	0.071	13380	2.1	3619	35	478	124	924	300748.4859	3251.063903
27057	0.073	13390	0.13	1535	59	346	300	936	301243.2119	3252.16813
27059	0.083	13400	1.8	2115	56	348	132	951	301738.3814	3253.271907
27061	0.092	13410	1.5	9203	42	373	178	937	302233.9946	3254.375234
27063	0.047	13420	-0.7	2452	62	311	154	955	302730.0515	3255.478113
27065	0.103	13430	-0.41	4685	38	449	151	781	303226.5522	3256.580544
27067	0.055	13440	0.6	4844	1	493	278	819	303723.4967	3257.682527
27069	0.052	13450	-0.72	2756	82	483	91	989	304220.8851	3258.784063
27071	0.073	13460	0.12	7295	51	474	246	923	304718.7175	3259.885153
27073	0.054	13470	0.58	3990	18	500	111	920	305216.9939	3260.985796
27075	0.075	13480	1.2	4539	82	417	109	764	305715.7144	3262.085994
27077	0.069	13490	2.1	2147	19	346	292	974	306214.879	3263.185746
27079	0.086	13500	0.13	1156	67	451	29	969	306714.4879	3264.285054
27081	0.045	13510	-0.06	6693	55	450	152	960	307214.5411	3265.383918
27083	0.049	13520	-0.35	8843	97	372	24	892	307715.0386	3266.482339
27085	0.08	13530	-0.94	1891	63	330	108	832	308215.9806	3267.580316
27087	0.06	13540	0.61	4766	47	412	319	933	308717.367	3268.677851
27089	0.062	13550	1.1	8985	52	318	8	909	309219.198	3269.774943
27091	0.069	13560	-0.35	3516	85	313	171	905	309721.4737	3270.871594
27093	0.078	13570	0.5	8144	75	338	153	801	310224.194	3271.967805
27095	0.105	13580	1.8	6876	97	428	145	945	310727.3591	3273.063574
27097	0.09	13590	1.5	9786	9	445	56	893	311230.9689	3274.158904
27099	0.055	13600	1.4	2852	86	384	30	847	311735.0237	3275.253794
27101	0.039	13610	0.086	3138	98	411	113	973	312239.5235	3276.348245
27103	0.061	13620	1.5	2415	93	420	32	895	312744.4682	3277.442257
27105	0.045	13630	2	2234	76	465	174	912	313249.858	3278.535831
27107	0.051	13640	0.33	219	94	420	260	865	313755.693	3279.628968
27109	0.055	13650	-0.51	9904	61	471	225	814	314261.9732	3280.721668
27111	0.063	13660	0.81	9703	16	416	301	896	314768.6987	3281.813931
27113	0.056	13670	1.1	1483	92	354	318	792	315275.8695	3282.905758
27115	0.091	13680	-1.8	1918	3	325	280	843	315783.4857	3283.99715
27117	0.053	13690	-1.4	737	45	496	261	830	316291.5474	3285.088106
27119	0.044	13700	-0.19	7753	58	495	108	894	316800.0546	3286.178628
27121	0.064	13710	-1.7	37	10	464	263	957	317309.0074	3287.268716
27123	0.074	13720	-1.4	4793	81	420	132	799	317818.4059	3288.35837
27125	0.067	13730	-1.6	4002	82	407	146	865	318328.2501	3289.447591
27127	0.061	13740	-0.74	9091	12	378	27	919	318838.5402	3290.53638
27129	0.064	13750	-2.4	5879	53	453	147	945	319349.276	3291.624736
27131	0.075	13760	0.23	8624	57	302	299	835	319860.4579	3292.712661
27133	0.051	13770	1.1	4072	11	498	253	952	320372.0857	3293.800154
27135	0.05	13780	-0.85	5249	28	400	71	861	320884.1595	3294.887217
27137	0.082	13790	0.19	2546	1	415	280	966	321396.6795	3295.97385
27139	0.068	13800	-1.1	3288	20	313	74	788	321909.6457	3297.060053
27141	0.081	13810	0.76	1688	53	374	119	934	322423.0581	3298.145826
27143	0.065	13820	-1.1	1988	58	393	118	788	322936.9169	3299.231171
27145	0.068	13830	0.86	5788	61	300	322	911	323451.222	3300.316088
27147	0.077	13840	0.2	5567	86	491	341	902	323965.9736	3301.400576
27149	0.043	13850	-0.037	8052	59	316	56	969	324481.1716	3302.484638
27151	0.066	13860	-0.98	5297	59	359	10	887	324996.8163	3303.568272
27153	0.075	13870	2.6	1976	49	425	296	939	325512.9076	3304.651481
27155	0.062	13880	0.8	8227	63	395	193	844	326029.4456	3305.734263
27157	0.071	13890	-1.4	8245	41	372	151	818	326546.4304	3306.81662
27159	0.088	13900	-0.23	4793	35	328	81	889	327063.8619	3307.898552
27161	0.07	13910	-1.3	2401	57	405	259	951	327581.7404	3308.980059
27163	0.068	13920	-2.4	4728	22	358	304	839	328100.0659	3310.061143
27165	0.075	13930	0.85	3009	54	475	282	838	328618.8384	3311.141803
27167	0.047	13940	1.1	1047	38	392	319	912	329138.0579	3312.222039
27169	0.07	13950	-0.77	2796	73	383	60	924	329657.7247	3313.301854
27171	0.082	13960	-2.2	8803	70	457	122	954	330177.8386	3314.381246
27173	0.051	13970	-1.3	2437	7	471	30	977	330698.3998	3315.460216
28001	0.08	13980	-0.1	2446	11	428	69	874	331219.4084	3316.538765
28003	0.113	13990	0.42	281	37	317	268	905	331740.8644	3317.616894
28005	0.086	14000	-0.58	8356	42	445	42	759	332262.7678	3318.694602
28007	0.118	14010	-0.29	1306	17	438	38	767	332785.1188	3319.77189
28009	0.126	14020	-1.4	4927	64	396	133	847	333307.9174	3320.84876
